Column1,Entity,Code,Year,cases,Total population,nsuffering,ndeaths,Age,Agecount,Gender,Gendercount
102,Luxembourg,LUX,2013,5023,530018,1606,13,50-69 years,270,Female,1530.5
102,Luxembourg,LUX,2013,5023,530018,1606,13,50-69 years,270,Others,0.5
102,Luxembourg,LUX,2013,5023,530018,1606,13, 70+ years ,118,Male,3492
102,Luxembourg,LUX,2013,5023,530018,1606,13, 70+ years ,118,Female,1530.5
102,Luxembourg,LUX,2013,5023,530018,1606,13, 70+ years ,118,Others,0.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,5-14 years,615,Male,64067.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,5-14 years,615,Female,47267.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,5-14 years,615,Others,0
103,Madagascar,MDG,2013,111092,22555046,32799,115,15-24 years,41678,Male,64067.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,15-24 years,41678,Female,47267.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,15-24 years,41678,Others,0
103,Madagascar,MDG,2013,111092,22555046,32799,115,25-34 years,50334,Male,64067.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,25-34 years,50334,Female,47267.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,25-34 years,50334,Others,0
103,Madagascar,MDG,2013,111092,22555046,32799,115,35-49 years,9913,Male,64067.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,35-49 years,9913,Female,47267.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,35-49 years,9913,Others,0
103,Madagascar,MDG,2013,111092,22555046,32799,115,50-69 years,4408,Male,64067.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,50-69 years,4408,Female,47267.5
103,Madagascar,MDG,2013,111092,22555046,32799,115,50-69 years,4408,Others,0
103,Madagascar,MDG,2013,111092,22555046,32799,115, 70+ years ,4144,Male,64067.5
103,Madagascar,MDG,2013,111092,22555046,32799,115, 70+ years ,4144,Female,47267.5
103,Madagascar,MDG,2013,111092,22555046,32799,115, 70+ years ,4144,Others,0
104,Malawi,MWI,2013,82241,16406945,25241,109,5-14 years,451,Male,48169
104,Malawi,MWI,2013,82241,16406945,25241,109,5-14 years,451,Female,34671
104,Malawi,MWI,2013,82241,16406945,25241,109,5-14 years,451,Others,0
104,Malawi,MWI,2013,82241,16406945,25241,109,15-24 years,30536,Male,48169
104,Malawi,MWI,2013,82241,16406945,25241,109,15-24 years,30536,Female,34671
104,Malawi,MWI,2013,82241,16406945,25241,109,15-24 years,30536,Others,0
104,Malawi,MWI,2013,82241,16406945,25241,109,25-34 years,37245,Male,48169
104,Malawi,MWI,2013,82241,16406945,25241,109,25-34 years,37245,Female,34671
104,Malawi,MWI,2013,82241,16406945,25241,109,25-34 years,37245,Others,0
104,Malawi,MWI,2013,82241,16406945,25241,109,35-49 years,7455,Male,48169
104,Malawi,MWI,2013,82241,16406945,25241,109,35-49 years,7455,Female,34671
104,Malawi,MWI,2013,82241,16406945,25241,109,35-49 years,7455,Others,0
104,Malawi,MWI,2013,82241,16406945,25241,109,50-69 years,3541,Male,48169
104,Malawi,MWI,2013,82241,16406945,25241,109,50-69 years,3541,Female,34671
104,Malawi,MWI,2013,82241,16406945,25241,109,50-69 years,3541,Others,0
104,Malawi,MWI,2013,82241,16406945,25241,109, 70+ years ,3013,Male,48169
104,Malawi,MWI,2013,82241,16406945,25241,109, 70+ years ,3013,Female,34671
104,Malawi,MWI,2013,82241,16406945,25241,109, 70+ years ,3013,Others,0
105,Malaysia,MYS,2013,195805,29787203,56282,351,5-14 years,1235,Male,136235
105,Malaysia,MYS,2013,195805,29787203,56282,351,5-14 years,1235,Female,57225.5
105,Malaysia,MYS,2013,195805,29787203,56282,351,5-14 years,1235,Others,2344.5
105,Malaysia,MYS,2013,195805,29787203,56282,351,15-24 years,101290,Male,136235
105,Malaysia,MYS,2013,195805,29787203,56282,351,15-24 years,101290,Female,57225.5
105,Malaysia,MYS,2013,195805,29787203,56282,351,15-24 years,101290,Others,2344.5
105,Malaysia,MYS,2013,195805,29787203,56282,351,25-34 years,79418,Male,136235
105,Malaysia,MYS,2013,195805,29787203,56282,351,25-34 years,79418,Female,57225.5
105,Malaysia,MYS,2013,195805,29787203,56282,351,25-34 years,79418,Others,2344.5
105,Malaysia,MYS,2013,195805,29787203,56282,351,35-49 years,18046,Male,136235
105,Malaysia,MYS,2013,195805,29787203,56282,351,35-49 years,18046,Female,57225.5
105,Malaysia,MYS,2013,195805,29787203,56282,351,35-49 years,18046,Others,2344.5
105,Malaysia,MYS,2013,195805,29787203,56282,351,50-69 years,0,Male,136235
105,Malaysia,MYS,2013,195805,29787203,56282,351,50-69 years,0,Female,57225.5
105,Malaysia,MYS,2013,195805,29787203,56282,351,50-69 years,0,Others,2344.5
105,Malaysia,MYS,2013,195805,29787203,56282,351, 70+ years ,5115,Male,136235
105,Malaysia,MYS,2013,195805,29787203,56282,351, 70+ years ,5115,Female,57225.5
105,Malaysia,MYS,2013,195805,29787203,56282,351, 70+ years ,5115,Others,2344.5
106,Maldives,MDV,2013,2208,328551,511,2,5-14 years,17,Male,1436
106,Maldives,MDV,2013,2208,328551,511,2,5-14 years,17,Female,662.5
106,Maldives,MDV,2013,2208,328551,511,2,5-14 years,17,Others,109.5
106,Maldives,MDV,2013,2208,328551,511,2,15-24 years,1208,Male,1436
106,Maldives,MDV,2013,2208,328551,511,2,15-24 years,1208,Female,662.5
106,Maldives,MDV,2013,2208,328551,511,2,15-24 years,1208,Others,109.5
106,Maldives,MDV,2013,2208,328551,511,2,25-34 years,882,Male,1436
106,Maldives,MDV,2013,2208,328551,511,2,25-34 years,882,Female,662.5
106,Maldives,MDV,2013,2208,328551,511,2,25-34 years,882,Others,109.5
106,Maldives,MDV,2013,2208,328551,511,2,35-49 years,214,Male,1436
106,Maldives,MDV,2013,2208,328551,511,2,35-49 years,214,Female,662.5
106,Maldives,MDV,2013,2208,328551,511,2,35-49 years,214,Others,109.5
106,Maldives,MDV,2013,2208,328551,511,2,50-69 years,0,Male,1436
106,Maldives,MDV,2013,2208,328551,511,2,50-69 years,0,Female,662.5
106,Maldives,MDV,2013,2208,328551,511,2,50-69 years,0,Others,109.5
106,Maldives,MDV,2013,2208,328551,511,2, 70+ years ,46,Male,1436
106,Maldives,MDV,2013,2208,328551,511,2, 70+ years ,46,Female,662.5
106,Maldives,MDV,2013,2208,328551,511,2, 70+ years ,46,Others,109.5
107,Mali,MLI,2013,72880,16808242,26710,129,5-14 years,100,Male,43825
107,Mali,MLI,2013,72880,16808242,26710,129,5-14 years,100,Female,29650
107,Mali,MLI,2013,72880,16808242,26710,129,5-14 years,100,Others,0
107,Mali,MLI,2013,72880,16808242,26710,129,15-24 years,23366,Male,43825
107,Mali,MLI,2013,72880,16808242,26710,129,15-24 years,23366,Female,29650
107,Mali,MLI,2013,72880,16808242,26710,129,15-24 years,23366,Others,0
107,Mali,MLI,2013,72880,16808242,26710,129,25-34 years,34910,Male,43825
107,Mali,MLI,2013,72880,16808242,26710,129,25-34 years,34910,Female,29650
107,Mali,MLI,2013,72880,16808242,26710,129,25-34 years,34910,Others,0
107,Mali,MLI,2013,72880,16808242,26710,129,35-49 years,6248,Male,43825
107,Mali,MLI,2013,72880,16808242,26710,129,35-49 years,6248,Female,29650
107,Mali,MLI,2013,72880,16808242,26710,129,35-49 years,6248,Others,0
107,Mali,MLI,2013,72880,16808242,26710,129,50-69 years,5405,Male,43825
107,Mali,MLI,2013,72880,16808242,26710,129,50-69 years,5405,Female,29650
107,Mali,MLI,2013,72880,16808242,26710,129,50-69 years,5405,Others,0
107,Mali,MLI,2013,72880,16808242,26710,129, 70+ years ,2851,Male,43825
107,Mali,MLI,2013,72880,16808242,26710,129, 70+ years ,2851,Female,29650
107,Mali,MLI,2013,72880,16808242,26710,129, 70+ years ,2851,Others,0
108,Malta,MLT,2013,3674,420557,1203,6,5-14 years,23,Male,2536
108,Malta,MLT,2013,3674,420557,1203,6,5-14 years,23,Female,1123.5
108,Malta,MLT,2013,3674,420557,1203,6,5-14 years,23,Others,14.5
108,Malta,MLT,2013,3674,420557,1203,6,15-24 years,1408,Male,2536
108,Malta,MLT,2013,3674,420557,1203,6,15-24 years,1408,Female,1123.5
108,Malta,MLT,2013,3674,420557,1203,6,15-24 years,1408,Others,14.5
108,Malta,MLT,2013,3674,420557,1203,6,25-34 years,1593,Male,2536
108,Malta,MLT,2013,3674,420557,1203,6,25-34 years,1593,Female,1123.5
108,Malta,MLT,2013,3674,420557,1203,6,25-34 years,1593,Others,14.5
108,Malta,MLT,2013,3674,420557,1203,6,35-49 years,307,Male,2536
108,Malta,MLT,2013,3674,420557,1203,6,35-49 years,307,Female,1123.5
108,Malta,MLT,2013,3674,420557,1203,6,35-49 years,307,Others,14.5
108,Malta,MLT,2013,3674,420557,1203,6,50-69 years,259,Male,2536
108,Malta,MLT,2013,3674,420557,1203,6,50-69 years,259,Female,1123.5
108,Malta,MLT,2013,3674,420557,1203,6,50-69 years,259,Others,14.5
108,Malta,MLT,2013,3674,420557,1203,6, 70+ years ,84,Male,2536
108,Malta,MLT,2013,3674,420557,1203,6, 70+ years ,84,Female,1123.5
108,Malta,MLT,2013,3674,420557,1203,6, 70+ years ,84,Others,14.5
109,Marshall Islands,MHL,2013,436,56687,117,1,5-14 years,4,Male,277.5
109,Marshall Islands,MHL,2013,436,56687,117,1,5-14 years,4,Female,155.5
109,Marshall Islands,MHL,2013,436,56687,117,1,5-14 years,4,Others,3
109,Marshall Islands,MHL,2013,436,56687,117,1,15-24 years,219,Male,277.5
109,Marshall Islands,MHL,2013,436,56687,117,1,15-24 years,219,Female,155.5
109,Marshall Islands,MHL,2013,436,56687,117,1,15-24 years,219,Others,3
109,Marshall Islands,MHL,2013,436,56687,117,1,25-34 years,177,Male,277.5
109,Marshall Islands,MHL,2013,436,56687,117,1,25-34 years,177,Female,155.5
109,Marshall Islands,MHL,2013,436,56687,117,1,25-34 years,177,Others,3
109,Marshall Islands,MHL,2013,436,56687,117,1,35-49 years,40,Male,277.5
109,Marshall Islands,MHL,2013,436,56687,117,1,35-49 years,40,Female,155.5
109,Marshall Islands,MHL,2013,436,56687,117,1,35-49 years,40,Others,3
109,Marshall Islands,MHL,2013,436,56687,117,1,50-69 years,0,Male,277.5
109,Marshall Islands,MHL,2013,436,56687,117,1,50-69 years,0,Female,155.5
109,Marshall Islands,MHL,2013,436,56687,117,1,50-69 years,0,Others,3
109,Marshall Islands,MHL,2013,436,56687,117,1, 70+ years ,11,Male,277.5
109,Marshall Islands,MHL,2013,436,56687,117,1, 70+ years ,11,Female,155.5
109,Marshall Islands,MHL,2013,436,56687,117,1, 70+ years ,11,Others,3
110,Mauritania,MRT,2013,18164,3704414,7582,51,5-14 years,22,Male,11266
110,Mauritania,MRT,2013,18164,3704414,7582,51,5-14 years,22,Female,7094.5
110,Mauritania,MRT,2013,18164,3704414,7582,51,5-14 years,22,Others,0
110,Mauritania,MRT,2013,18164,3704414,7582,51,15-24 years,5722,Male,11266
110,Mauritania,MRT,2013,18164,3704414,7582,51,15-24 years,5722,Female,7094.5
110,Mauritania,MRT,2013,18164,3704414,7582,51,15-24 years,5722,Others,0
110,Mauritania,MRT,2013,18164,3704414,7582,51,25-34 years,8750,Male,11266
110,Mauritania,MRT,2013,18164,3704414,7582,51,25-34 years,8750,Female,7094.5
110,Mauritania,MRT,2013,18164,3704414,7582,51,25-34 years,8750,Others,0
110,Mauritania,MRT,2013,18164,3704414,7582,51,35-49 years,1560,Male,11266
110,Mauritania,MRT,2013,18164,3704414,7582,51,35-49 years,1560,Female,7094.5
110,Mauritania,MRT,2013,18164,3704414,7582,51,35-49 years,1560,Others,0
110,Mauritania,MRT,2013,18164,3704414,7582,51,50-69 years,1410,Male,11266
110,Mauritania,MRT,2013,18164,3704414,7582,51,50-69 years,1410,Female,7094.5
110,Mauritania,MRT,2013,18164,3704414,7582,51,50-69 years,1410,Others,0
110,Mauritania,MRT,2013,18164,3704414,7582,51, 70+ years ,700,Male,11266
110,Mauritania,MRT,2013,18164,3704414,7582,51, 70+ years ,700,Female,7094.5
110,Mauritania,MRT,2013,18164,3704414,7582,51, 70+ years ,700,Others,0
111,Mauritius,MUS,2013,9328,1320785,2287,11,5-14 years,93,Male,6465
111,Mauritius,MUS,2013,9328,1320785,2287,11,5-14 years,93,Female,2870
111,Mauritius,MUS,2013,9328,1320785,2287,11,5-14 years,93,Others,0
111,Mauritius,MUS,2013,9328,1320785,2287,11,15-24 years,5081,Male,6465
111,Mauritius,MUS,2013,9328,1320785,2287,11,15-24 years,5081,Female,2870
111,Mauritius,MUS,2013,9328,1320785,2287,11,15-24 years,5081,Others,0
111,Mauritius,MUS,2013,9328,1320785,2287,11,25-34 years,3629,Male,6465
111,Mauritius,MUS,2013,9328,1320785,2287,11,25-34 years,3629,Female,2870
111,Mauritius,MUS,2013,9328,1320785,2287,11,25-34 years,3629,Others,0
111,Mauritius,MUS,2013,9328,1320785,2287,11,35-49 years,795,Male,6465
111,Mauritius,MUS,2013,9328,1320785,2287,11,35-49 years,795,Female,2870
111,Mauritius,MUS,2013,9328,1320785,2287,11,35-49 years,795,Others,0
111,Mauritius,MUS,2013,9328,1320785,2287,11,50-69 years,0,Male,6465
111,Mauritius,MUS,2013,9328,1320785,2287,11,50-69 years,0,Female,2870
111,Mauritius,MUS,2013,9328,1320785,2287,11,50-69 years,0,Others,0
111,Mauritius,MUS,2013,9328,1320785,2287,11, 70+ years ,179,Male,6465
111,Mauritius,MUS,2013,9328,1320785,2287,11, 70+ years ,179,Female,2870
111,Mauritius,MUS,2013,9328,1320785,2287,11, 70+ years ,179,Others,0
112,Mexico,MEX,2013,929569,117478371,279453,1163,5-14 years,2834,Male,592708
112,Mexico,MEX,2013,929569,117478371,279453,1163,5-14 years,2834,Female,346318.5
112,Mexico,MEX,2013,929569,117478371,279453,1163,5-14 years,2834,Others,0
112,Mexico,MEX,2013,929569,117478371,279453,1163,15-24 years,391359,Male,592708
112,Mexico,MEX,2013,929569,117478371,279453,1163,15-24 years,391359,Female,346318.5
112,Mexico,MEX,2013,929569,117478371,279453,1163,15-24 years,391359,Others,0
112,Mexico,MEX,2013,929569,117478371,279453,1163,25-34 years,344556,Male,592708
112,Mexico,MEX,2013,929569,117478371,279453,1163,25-34 years,344556,Female,346318.5
112,Mexico,MEX,2013,929569,117478371,279453,1163,25-34 years,344556,Others,0
112,Mexico,MEX,2013,929569,117478371,279453,1163,35-49 years,77197,Male,592708
112,Mexico,MEX,2013,929569,117478371,279453,1163,35-49 years,77197,Female,346318.5
112,Mexico,MEX,2013,929569,117478371,279453,1163,35-49 years,77197,Others,0
112,Mexico,MEX,2013,929569,117478371,279453,1163,50-69 years,72100,Male,592708
112,Mexico,MEX,2013,929569,117478371,279453,1163,50-69 years,72100,Female,346318.5
112,Mexico,MEX,2013,929569,117478371,279453,1163,50-69 years,72100,Others,0
112,Mexico,MEX,2013,929569,117478371,279453,1163, 70+ years ,41523,Male,592708
112,Mexico,MEX,2013,929569,117478371,279453,1163, 70+ years ,41523,Female,346318.5
112,Mexico,MEX,2013,929569,117478371,279453,1163, 70+ years ,41523,Others,0
113,Moldova,MDA,2013,22448,3495657,6834,40,5-14 years,105,Male,15731.5
113,Moldova,MDA,2013,22448,3495657,6834,40,5-14 years,105,Female,6808
113,Moldova,MDA,2013,22448,3495657,6834,40,5-14 years,105,Others,0
113,Moldova,MDA,2013,22448,3495657,6834,40,15-24 years,9169,Male,15731.5
113,Moldova,MDA,2013,22448,3495657,6834,40,15-24 years,9169,Female,6808
113,Moldova,MDA,2013,22448,3495657,6834,40,15-24 years,9169,Others,0
113,Moldova,MDA,2013,22448,3495657,6834,40,25-34 years,9685,Male,15731.5
113,Moldova,MDA,2013,22448,3495657,6834,40,25-34 years,9685,Female,6808
113,Moldova,MDA,2013,22448,3495657,6834,40,25-34 years,9685,Others,0
113,Moldova,MDA,2013,22448,3495657,6834,40,35-49 years,1915,Male,15731.5
113,Moldova,MDA,2013,22448,3495657,6834,40,35-49 years,1915,Female,6808
113,Moldova,MDA,2013,22448,3495657,6834,40,35-49 years,1915,Others,0
113,Moldova,MDA,2013,22448,3495657,6834,40,50-69 years,893,Male,15731.5
113,Moldova,MDA,2013,22448,3495657,6834,40,50-69 years,893,Female,6808
113,Moldova,MDA,2013,22448,3495657,6834,40,50-69 years,893,Others,0
113,Moldova,MDA,2013,22448,3495657,6834,40, 70+ years ,681,Male,15731.5
113,Moldova,MDA,2013,22448,3495657,6834,40, 70+ years ,681,Female,6808
113,Moldova,MDA,2013,22448,3495657,6834,40, 70+ years ,681,Others,0
114,Mongolia,MNG,2013,15173,2887863,4783,37,5-14 years,121,Male,10637.5
114,Mongolia,MNG,2013,15173,2887863,4783,37,5-14 years,121,Female,4632
114,Mongolia,MNG,2013,15173,2887863,4783,37,5-14 years,121,Others,0
114,Mongolia,MNG,2013,15173,2887863,4783,37,15-24 years,6503,Male,10637.5
114,Mongolia,MNG,2013,15173,2887863,4783,37,15-24 years,6503,Female,4632
114,Mongolia,MNG,2013,15173,2887863,4783,37,15-24 years,6503,Others,0
114,Mongolia,MNG,2013,15173,2887863,4783,37,25-34 years,6214,Male,10637.5
114,Mongolia,MNG,2013,15173,2887863,4783,37,25-34 years,6214,Female,4632
114,Mongolia,MNG,2013,15173,2887863,4783,37,25-34 years,6214,Others,0
114,Mongolia,MNG,2013,15173,2887863,4783,37,35-49 years,1330,Male,10637.5
114,Mongolia,MNG,2013,15173,2887863,4783,37,35-49 years,1330,Female,4632
114,Mongolia,MNG,2013,15173,2887863,4783,37,35-49 years,1330,Others,0
114,Mongolia,MNG,2013,15173,2887863,4783,37,50-69 years,528,Male,10637.5
114,Mongolia,MNG,2013,15173,2887863,4783,37,50-69 years,528,Female,4632
114,Mongolia,MNG,2013,15173,2887863,4783,37,50-69 years,528,Others,0
114,Mongolia,MNG,2013,15173,2887863,4783,37, 70+ years ,477,Male,10637.5
114,Mongolia,MNG,2013,15173,2887863,4783,37, 70+ years ,477,Female,4632
114,Mongolia,MNG,2013,15173,2887863,4783,37, 70+ years ,477,Others,0
115,Montenegro,MNE,2013,3898,633167,1457,13,5-14 years,25,Male,2758
115,Montenegro,MNE,2013,3898,633167,1457,13,5-14 years,25,Female,1140
115,Montenegro,MNE,2013,3898,633167,1457,13,5-14 years,25,Others,0
115,Montenegro,MNE,2013,3898,633167,1457,13,15-24 years,1618,Male,2758
115,Montenegro,MNE,2013,3898,633167,1457,13,15-24 years,1618,Female,1140
115,Montenegro,MNE,2013,3898,633167,1457,13,15-24 years,1618,Others,0
115,Montenegro,MNE,2013,3898,633167,1457,13,25-34 years,1644,Male,2758
115,Montenegro,MNE,2013,3898,633167,1457,13,25-34 years,1644,Female,1140
115,Montenegro,MNE,2013,3898,633167,1457,13,25-34 years,1644,Others,0
115,Montenegro,MNE,2013,3898,633167,1457,13,35-49 years,324,Male,2758
115,Montenegro,MNE,2013,3898,633167,1457,13,35-49 years,324,Female,1140
115,Montenegro,MNE,2013,3898,633167,1457,13,35-49 years,324,Others,0
115,Montenegro,MNE,2013,3898,633167,1457,13,50-69 years,171,Male,2758
115,Montenegro,MNE,2013,3898,633167,1457,13,50-69 years,171,Female,1140
115,Montenegro,MNE,2013,3898,633167,1457,13,50-69 years,171,Others,0
115,Montenegro,MNE,2013,3898,633167,1457,13, 70+ years ,116,Male,2758
115,Montenegro,MNE,2013,3898,633167,1457,13, 70+ years ,116,Female,1140
115,Montenegro,MNE,2013,3898,633167,1457,13, 70+ years ,116,Others,0
116,Morocco,MAR,2013,527172,32925553,215960,576,5-14 years,962,Male,407194
116,Morocco,MAR,2013,527172,32925553,215960,576,5-14 years,962,Female,126183.5
116,Morocco,MAR,2013,527172,32925553,215960,576,5-14 years,962,Others,0
116,Morocco,MAR,2013,527172,32925553,215960,576,15-24 years,143451,Male,407194
116,Morocco,MAR,2013,527172,32925553,215960,576,15-24 years,143451,Female,126183.5
116,Morocco,MAR,2013,527172,32925553,215960,576,15-24 years,143451,Others,0
116,Morocco,MAR,2013,527172,32925553,215960,576,25-34 years,256703,Male,407194
116,Morocco,MAR,2013,527172,32925553,215960,576,25-34 years,256703,Female,126183.5
116,Morocco,MAR,2013,527172,32925553,215960,576,25-34 years,256703,Others,0
116,Morocco,MAR,2013,527172,32925553,215960,576,35-49 years,45246,Male,407194
116,Morocco,MAR,2013,527172,32925553,215960,576,35-49 years,45246,Female,126183.5
116,Morocco,MAR,2013,527172,32925553,215960,576,35-49 years,45246,Others,0
116,Morocco,MAR,2013,527172,32925553,215960,576,50-69 years,64536,Male,407194
116,Morocco,MAR,2013,527172,32925553,215960,576,50-69 years,64536,Female,126183.5
116,Morocco,MAR,2013,527172,32925553,215960,576,50-69 years,64536,Others,0
116,Morocco,MAR,2013,527172,32925553,215960,576, 70+ years ,16274,Male,407194
116,Morocco,MAR,2013,527172,32925553,215960,576, 70+ years ,16274,Female,126183.5
116,Morocco,MAR,2013,527172,32925553,215960,576, 70+ years ,16274,Others,0
117,Mozambique,MOZ,2013,129514,25028313,48249,365,5-14 years,660,Male,79284
117,Mozambique,MOZ,2013,129514,25028313,48249,365,5-14 years,660,Female,52369.5
117,Mozambique,MOZ,2013,129514,25028313,48249,365,5-14 years,660,Others,0
117,Mozambique,MOZ,2013,129514,25028313,48249,365,15-24 years,46907,Male,79284
117,Mozambique,MOZ,2013,129514,25028313,48249,365,15-24 years,46907,Female,52369.5
117,Mozambique,MOZ,2013,129514,25028313,48249,365,15-24 years,46907,Others,0
117,Mozambique,MOZ,2013,129514,25028313,48249,365,25-34 years,58892,Male,79284
117,Mozambique,MOZ,2013,129514,25028313,48249,365,25-34 years,58892,Female,52369.5
117,Mozambique,MOZ,2013,129514,25028313,48249,365,25-34 years,58892,Others,0
117,Mozambique,MOZ,2013,129514,25028313,48249,365,35-49 years,11567,Male,79284
117,Mozambique,MOZ,2013,129514,25028313,48249,365,35-49 years,11567,Female,52369.5
117,Mozambique,MOZ,2013,129514,25028313,48249,365,35-49 years,11567,Others,0
117,Mozambique,MOZ,2013,129514,25028313,48249,365,50-69 years,6611,Male,79284
117,Mozambique,MOZ,2013,129514,25028313,48249,365,50-69 years,6611,Female,52369.5
117,Mozambique,MOZ,2013,129514,25028313,48249,365,50-69 years,6611,Others,0
117,Mozambique,MOZ,2013,129514,25028313,48249,365, 70+ years ,4877,Male,79284
117,Mozambique,MOZ,2013,129514,25028313,48249,365, 70+ years ,4877,Female,52369.5
117,Mozambique,MOZ,2013,129514,25028313,48249,365, 70+ years ,4877,Others,0
118,Myanmar,MMR,2013,279239,49119646,67194,331,5-14 years,2692,Male,189640.5
118,Myanmar,MMR,2013,279239,49119646,67194,331,5-14 years,2692,Female,93462
118,Myanmar,MMR,2013,279239,49119646,67194,331,5-14 years,2692,Others,0
118,Myanmar,MMR,2013,279239,49119646,67194,331,15-24 years,147704,Male,189640.5
118,Myanmar,MMR,2013,279239,49119646,67194,331,15-24 years,147704,Female,93462
118,Myanmar,MMR,2013,279239,49119646,67194,331,15-24 years,147704,Others,0
118,Myanmar,MMR,2013,279239,49119646,67194,331,25-34 years,111161,Male,189640.5
118,Myanmar,MMR,2013,279239,49119646,67194,331,25-34 years,111161,Female,93462
118,Myanmar,MMR,2013,279239,49119646,67194,331,25-34 years,111161,Others,0
118,Myanmar,MMR,2013,279239,49119646,67194,331,35-49 years,25455,Male,189640.5
118,Myanmar,MMR,2013,279239,49119646,67194,331,35-49 years,25455,Female,93462
118,Myanmar,MMR,2013,279239,49119646,67194,331,35-49 years,25455,Others,0
118,Myanmar,MMR,2013,279239,49119646,67194,331,50-69 years,0,Male,189640.5
118,Myanmar,MMR,2013,279239,49119646,67194,331,50-69 years,0,Female,93462
118,Myanmar,MMR,2013,279239,49119646,67194,331,50-69 years,0,Others,0
118,Myanmar,MMR,2013,279239,49119646,67194,331, 70+ years ,6364,Male,189640.5
118,Myanmar,MMR,2013,279239,49119646,67194,331, 70+ years ,6364,Female,93462
118,Myanmar,MMR,2013,279239,49119646,67194,331, 70+ years ,6364,Others,0
119,Namibia,NAM,2013,18477,2404477,7173,32,5-14 years,69,Male,10557.5
119,Namibia,NAM,2013,18477,2404477,7173,32,5-14 years,69,Female,8034
119,Namibia,NAM,2013,18477,2404477,7173,32,5-14 years,69,Others,0
119,Namibia,NAM,2013,18477,2404477,7173,32,15-24 years,6932,Male,10557.5
119,Namibia,NAM,2013,18477,2404477,7173,32,15-24 years,6932,Female,8034
119,Namibia,NAM,2013,18477,2404477,7173,32,15-24 years,6932,Others,0
119,Namibia,NAM,2013,18477,2404477,7173,32,25-34 years,8448,Male,10557.5
119,Namibia,NAM,2013,18477,2404477,7173,32,25-34 years,8448,Female,8034
119,Namibia,NAM,2013,18477,2404477,7173,32,25-34 years,8448,Others,0
119,Namibia,NAM,2013,18477,2404477,7173,32,35-49 years,1676,Male,10557.5
119,Namibia,NAM,2013,18477,2404477,7173,32,35-49 years,1676,Female,8034
119,Namibia,NAM,2013,18477,2404477,7173,32,35-49 years,1676,Others,0
119,Namibia,NAM,2013,18477,2404477,7173,32,50-69 years,805,Male,10557.5
119,Namibia,NAM,2013,18477,2404477,7173,32,50-69 years,805,Female,8034
119,Namibia,NAM,2013,18477,2404477,7173,32,50-69 years,805,Others,0
119,Namibia,NAM,2013,18477,2404477,7173,32, 70+ years ,547,Male,10557.5
119,Namibia,NAM,2013,18477,2404477,7173,32, 70+ years ,547,Female,8034
119,Namibia,NAM,2013,18477,2404477,7173,32, 70+ years ,547,Others,0
120,Nepal,NPL,2013,155882,31535507,48922,114,5-14 years,727,Male,107284
120,Nepal,NPL,2013,155882,31535507,48922,114,5-14 years,727,Female,52985
120,Nepal,NPL,2013,155882,31535507,48922,114,5-14 years,727,Others,0
120,Nepal,NPL,2013,155882,31535507,48922,114,15-24 years,48023,Male,107284
120,Nepal,NPL,2013,155882,31535507,48922,114,15-24 years,48023,Female,52985
120,Nepal,NPL,2013,155882,31535507,48922,114,15-24 years,48023,Others,0
120,Nepal,NPL,2013,155882,31535507,48922,114,25-34 years,71244,Male,107284
120,Nepal,NPL,2013,155882,31535507,48922,114,25-34 years,71244,Female,52985
120,Nepal,NPL,2013,155882,31535507,48922,114,25-34 years,71244,Others,0
120,Nepal,NPL,2013,155882,31535507,48922,114,35-49 years,13196,Male,107284
120,Nepal,NPL,2013,155882,31535507,48922,114,35-49 years,13196,Female,52985
120,Nepal,NPL,2013,155882,31535507,48922,114,35-49 years,13196,Others,0
120,Nepal,NPL,2013,155882,31535507,48922,114,50-69 years,17370,Male,107284
120,Nepal,NPL,2013,155882,31535507,48922,114,50-69 years,17370,Female,52985
120,Nepal,NPL,2013,155882,31535507,48922,114,50-69 years,17370,Others,0
120,Nepal,NPL,2013,155882,31535507,48922,114, 70+ years ,5322,Male,107284
120,Nepal,NPL,2013,155882,31535507,48922,114, 70+ years ,5322,Female,52985
120,Nepal,NPL,2013,155882,31535507,48922,114, 70+ years ,5322,Others,0
121,Netherlands,NLD,2013,157876,16761552,29256,157,5-14 years,1664,Male,103861
121,Netherlands,NLD,2013,157876,16761552,29256,157,5-14 years,1664,Female,54474
121,Netherlands,NLD,2013,157876,16761552,29256,157,5-14 years,1664,Others,0
121,Netherlands,NLD,2013,157876,16761552,29256,157,15-24 years,80669,Male,103861
121,Netherlands,NLD,2013,157876,16761552,29256,157,15-24 years,80669,Female,54474
121,Netherlands,NLD,2013,157876,16761552,29256,157,15-24 years,80669,Others,0
121,Netherlands,NLD,2013,157876,16761552,29256,157,25-34 years,56449,Male,103861
121,Netherlands,NLD,2013,157876,16761552,29256,157,25-34 years,56449,Female,54474
